name,website,application_url,application_email,submission_type,stage_focus,industry_focus,region_focus,form_complexity,question_count_range,required_documents,notes
Accel Partners 18,https://accelpartners18.vc,https://accelpartners18.vc/apply,apply@accelpartners18.vc,other,"Pre-seed,Series B","AI/ML,Fintech,Developer tools","North America,Global",standard,6-10,"traction_data,legal_documents",Generated sample data for testing
Intel Capital 13,https://intelcapital13.io,https://intelcapital13.io/apply,,other,"Series B,Pre-seed","B2B SaaS,E-commerce,Climate tech","North America,Asia",comprehensive,11-20,"business_plan,video",
Bessemer Venture Partners 13,https://bessemerventurepartn.vc,https://bessemerventurepartn.vc/apply,,other,"Pre-seed,Seed","Deep tech,Climate tech,Gaming","Global,North America",simple,1-5,"traction_data,business_plan",
General Catalyst 12,https://generalcatalyst12.co,https://generalcatalyst12.co/apply,,other,"Series B,Seed","Developer tools,E-commerce,B2B SaaS","Global,Europe",simple,21+,"business_plan,pitch_deck",Generated sample data for testing
Advent International 12,https://adventinternational1.capital,https://adventinternational1.capital/apply,,form,"Series A,Pre-seed","B2B SaaS,Fintech,Web3","North America,Global",simple,21+,"business_plan,legal_documents",
General Atlantic 11,https://generalatlantic11.io,https://generalatlantic11.io/apply,apply@generalatlantic11.io,form,"Seed,Series B","Deep tech,Fintech,Web3","EMEA,North America",standard,21+,"financial_projections,business_plan",
Insight Partners 12,https://insightpartners12.co,https://insightpartners12.co/apply,apply@insightpartners12.co,email,"Series B,Pre-seed","Fintech,E-commerce,B2B SaaS","EMEA,Global",simple,21+,"video,traction_data",
Founders Fund 12,https://foundersfund12.co,https://foundersfund12.co/apply,apply@foundersfund12.co,email,"Pre-seed,Series B","Web3,B2B SaaS,Fintech","Asia,Global",standard,1-5,"video,pitch_deck",
Coatue Management 14,https://coatuemanagement14.co,https://coatuemanagement14.co/apply,,email,"Seed,Pre-seed","E-commerce,B2B SaaS,Web3","Europe,Global",comprehensive,1-5,"legal_documents,video",Generated sample data for testing
Vista Equity Partners 15,https://vistaequitypartners1.io,https://vistaequitypartners1.io/apply,,email,"Pre-seed,Series C","AI/ML,Deep tech,Gaming","Europe,North America",simple,1-5,"business_plan,video",
Silver Lake Partners 12,https://silverlakepartners12.com,https://silverlakepartners12.com/apply,,email,"Pre-seed,Seed","B2B SaaS,E-commerce,Gaming","North America,Europe",simple,6-10,"financial_projections,legal_documents",Generated sample data for testing
First Round Capital 13,https://firstroundcapital13.io,https://firstroundcapital13.io/apply,,other,"Pre-seed,Series C","Healthtech,E-commerce,Gaming","Global,North America",comprehensive,6-10,"pitch_deck,video",
Advent International 13,https://adventinternational1.io,https://adventinternational1.io/apply,,form,"Series B,Seed","E-commerce,Healthtech,Web3","Asia,Europe",simple,1-5,"financial_projections,pitch_deck",
New Enterprise Associates 12,https://newenterpriseassocia.io,https://newenterpriseassocia.io/apply,apply@newenterpriseassocia.io,form,"Seed,Series B","B2B SaaS,Climate tech,Web3","Asia,Europe",comprehensive,21+,"business_plan,video",
Blackstone Growth 14,https://blackstonegrowth14.co,https://blackstonegrowth14.co/apply,,other,"Seed,Pre-seed","Climate tech,AI/ML,Gaming","North America,Europe",simple,1-5,"legal_documents,pitch_deck",
Index Ventures 13,https://indexventures13.capital,https://indexventures13.capital/apply,apply@indexventures13.capital,other,"Series B,Series C","Marketplace,AI/ML,Climate tech","Europe,Global",simple,21+,"legal_documents,video",Generated sample data for testing
Warburg Pincus 12,https://warburgpincus12.co,https://warburgpincus12.co/apply,apply@warburgpincus12.co,other,"Pre-seed,Seed","B2B SaaS,Marketplace,Fintech","Asia,North America",simple,6-10,"pitch_deck,business_plan",Generated sample data for testing
Silver Lake Partners 13,https://silverlakepartners13.capital,https://silverlakepartners13.capital/apply,,email,"Series B,Pre-seed","B2B SaaS,Fintech,Developer tools","Global,North America",simple,6-10,"legal_documents,pitch_deck",Generated sample data for testing
Accel Partners 19,https://accelpartners19.capital,https://accelpartners19.capital/apply,apply@accelpartners19.capital,other,"Pre-seed,Series B","Developer tools,Consumer,E-commerce","Europe,North America",simple,21+,"traction_data,pitch_deck",Generated sample data for testing
Founders Fund 13,https://foundersfund13.io,https://foundersfund13.io/apply,apply@foundersfund13.io,email,"Pre-seed,Series C","Fintech,AI/ML,Web3","Global,North America",simple,11-20,"legal_documents,financial_projections",
Silver Lake Partners 14,https://silverlakepartners14.io,https://silverlakepartners14.io/apply,,email,"Seed,Pre-seed","Climate tech,E-commerce,Developer tools","EMEA,Europe",simple,1-5,"financial_projections,business_plan",Generated sample data for testing
Silver Lake Partners 15,https://silverlakepartners15.co,https://silverlakepartners15.co/apply,,email,"Seed,Series C","E-commerce,Gaming,Fintech","Europe,North America",standard,6-10,"financial_projections,video",Generated sample data for testing
New Enterprise Associates 13,https://newenterpriseassocia.co,https://newenterpriseassocia.co/apply,,email,"Seed,Series B","B2B SaaS,Fintech,Web3","Asia,Global",simple,6-10,"legal_documents,traction_data",Generated sample data for testing
Accel Partners 20,https://accelpartners20.vc,https://accelpartners20.vc/apply,apply@accelpartners20.vc,email,"Series C,Pre-seed","Healthtech,E-commerce,B2B SaaS","North America,Global",comprehensive,6-10,"financial_projections,traction_data",Generated sample data for testing
General Catalyst 13,https://generalcatalyst13.co,https://generalcatalyst13.co/apply,apply@generalcatalyst13.co,email,"Series B,Series C","B2B SaaS,Fintech,Web3","Global,Asia",standard,21+,"video,business_plan",
Warburg Pincus 13,https://warburgpincus13.com,https://warburgpincus13.com/apply,apply@warburgpincus13.com,other,"Seed,Pre-seed","Gaming,B2B SaaS,Fintech","Asia,Europe",simple,11-20,"pitch_deck,business_plan",
General Catalyst 14,https://generalcatalyst14.capital,https://generalcatalyst14.capital/apply,,other,"Seed,Pre-seed","Healthtech,AI/ML,Developer tools","Europe,North America",standard,6-10,"pitch_deck,video",
Blackstone Growth 15,https://blackstonegrowth15.vc,https://blackstonegrowth15.vc/apply,,form,"Seed,Pre-seed","AI/ML,Web3,E-commerce","Global,Europe",standard,6-10,"video,pitch_deck",
Bessemer Venture Partners 14,https://bessemerventurepartn.io,https://bessemerventurepartn.io/apply,apply@bessemerventurepartn.io,form,"Pre-seed,Series A","Gaming,Deep tech,Consumer","Europe,Global",standard,11-20,"pitch_deck,video",
SoftBank Vision Fund 16,https://softbankvisionfund16.com,https://softbankvisionfund16.com/apply,apply@softbankvisionfund16.com,form,"Series C,Pre-seed","E-commerce,Web3,Consumer","EMEA,Global",simple,11-20,"business_plan,pitch_deck",Generated sample data for testing
TPG Growth 14,https://tpggrowth14.co,https://tpggrowth14.co/apply,apply@tpggrowth14.co,form,"Series A,Seed","Web3,Gaming,Marketplace","Asia,North America",comprehensive,11-20,"legal_documents,video",Generated sample data for testing
General Atlantic 12,https://generalatlantic12.vc,https://generalatlantic12.vc/apply,,other,"Series B,Series A","Climate tech,Deep tech,B2B SaaS","Global,Asia",simple,21+,"legal_documents,business_plan",
Andreessen Horowitz 15,https://andreessenhorowitz15.capital,https://andreessenhorowitz15.capital/apply,apply@andreessenhorowitz15.capital,email,"Series A,Pre-seed","B2B SaaS,AI/ML,Deep tech","Europe,Global",standard,6-10,"pitch_deck,business_plan",
Benchmark Capital 12,https://benchmarkcapital12.capital,https://benchmarkcapital12.capital/apply,,email,"Series B,Series C","Consumer,E-commerce,Marketplace","Asia,Global",comprehensive,11-20,"pitch_deck,video",
Tiger Global Management 16,https://tigerglobalmanagemen.io,https://tigerglobalmanagemen.io/apply,apply@tigerglobalmanagemen.io,email,"Series C,Pre-seed","Fintech,Consumer,Climate tech","Global,Asia",comprehensive,11-20,"pitch_deck,legal_documents",
Vista Equity Partners 16,https://vistaequitypartners1.capital,https://vistaequitypartners1.capital/apply,,email,"Pre-seed,Series B","Climate tech,Consumer,B2B SaaS","Europe,Global",standard,6-10,"video,pitch_deck",Generated sample data for testing
GV (Google Ventures) 12,https://gvgoogleventures12.io,https://gvgoogleventures12.io/apply,apply@gvgoogleventures12.io,form,"Seed,Series B","B2B SaaS,AI/ML,Healthtech","Global,North America",comprehensive,1-5,"legal_documents,business_plan",Generated sample data for testing
Silver Lake Partners 16,https://silverlakepartners16.co,https://silverlakepartners16.co/apply,apply@silverlakepartners16.co,email,"Series A,Seed","B2B SaaS,Developer tools,E-commerce","Europe,North America",comprehensive,6-10,"financial_projections,pitch_deck",
Vista Equity Partners 17,https://vistaequitypartners1.vc,https://vistaequitypartners1.vc/apply,,email,"Series A,Series B","Gaming,E-commerce,B2B SaaS","Global,North America",simple,6-10,"business_plan,financial_projections",
Lightspeed Venture Partners 16,https://lightspeedventurepar.vc,https://lightspeedventurepar.vc/apply,,email,"Pre-seed,Series A","B2B SaaS,Climate tech,Web3","Global,Europe",simple,1-5,"legal_documents,financial_projections",
Salesforce Ventures 12,https://salesforceventures12.capital,https://salesforceventures12.capital/apply,,form,"Series B,Series C","E-commerce,Consumer,AI/ML","Global,Asia",standard,1-5,"financial_projections,pitch_deck",
Salesforce Ventures 13,https://salesforceventures13.io,https://salesforceventures13.io/apply,,email,"Series B,Series A","Fintech,Climate tech,E-commerce","Europe,North America",standard,1-5,"video,business_plan",
Bessemer Venture Partners 15,https://bessemerventurepartn.com,https://bessemerventurepartn.com/apply,apply@bessemerventurepartn.com,other,"Series C,Seed","Healthtech,Consumer,Gaming","North America,Global",simple,6-10,"pitch_deck,video",Generated sample data for testing
Tiger Global Management 17,https://tigerglobalmanagemen.io,https://tigerglobalmanagemen.io/apply,apply@tigerglobalmanagemen.io,form,"Pre-seed,Series B","E-commerce,Marketplace,Consumer","EMEA,Global",standard,6-10,"business_plan,video",
Coatue Management 15,https://coatuemanagement15.capital,https://coatuemanagement15.capital/apply,apply@coatuemanagement15.capital,email,"Pre-seed,Series B","Consumer,AI/ML,Deep tech","Europe,Global",simple,1-5,"traction_data,financial_projections",
General Atlantic 13,https://generalatlantic13.com,https://generalatlantic13.com/apply,,form,"Series C,Series B","AI/ML,B2B SaaS,Consumer","Europe,North America",standard,1-5,"traction_data,business_plan",Generated sample data for testing
First Round Capital 14,https://firstroundcapital14.capital,https://firstroundcapital14.capital/apply,apply@firstroundcapital14.capital,email,"Seed,Series B","AI/ML,Fintech,Climate tech","Europe,Asia",standard,11-20,"traction_data,financial_projections",
Insight Partners 13,https://insightpartners13.io,https://insightpartners13.io/apply,,form,"Pre-seed,Series B","Marketplace,Fintech,E-commerce","North America,Global",comprehensive,11-20,"pitch_deck,video",Generated sample data for testing
Benchmark Capital 13,https://benchmarkcapital13.io,https://benchmarkcapital13.io/apply,apply@benchmarkcapital13.io,form,"Series A,Series B","Developer tools,Web3,B2B SaaS","Europe,Asia",simple,21+,"legal_documents,financial_projections",Generated sample data for testing
Salesforce Ventures 14,https://salesforceventures14.co,https://salesforceventures14.co/apply,,form,"Seed,Series B","E-commerce,Climate tech,Deep tech","North America,EMEA",comprehensive,1-5,"legal_documents,pitch_deck",Generated sample data for testing
Bessemer Venture Partners 16,https://bessemerventurepartn.co,https://bessemerventurepartn.co/apply,,form,"Seed,Pre-seed","Fintech,B2B SaaS,Healthtech","Asia,North America",standard,11-20,"video,business_plan",
Coatue Management 16,https://coatuemanagement16.com,https://coatuemanagement16.com/apply,,form,"Seed,Series A","Developer tools,Fintech,E-commerce","Global,EMEA",comprehensive,11-20,"video,legal_documents",Generated sample data for testing
Vista Equity Partners 18,https://vistaequitypartners1.com,https://vistaequitypartners1.com/apply,apply@vistaequitypartners1.com,other,"Pre-seed,Series B","B2B SaaS,Gaming,Developer tools","EMEA,Europe",simple,1-5,"traction_data,video",Generated sample data for testing
Vista Equity Partners 19,https://vistaequitypartners1.io,https://vistaequitypartners1.io/apply,,email,"Pre-seed,Series C","B2B SaaS,Fintech,Consumer","North America,Global",standard,11-20,"video,pitch_deck",Generated sample data for testing
Salesforce Ventures 15,https://salesforceventures15.io,https://salesforceventures15.io/apply,apply@salesforceventures15.io,form,"Series B,Pre-seed","Marketplace,AI/ML,E-commerce","EMEA,Global",standard,1-5,"traction_data,pitch_deck",
GV (Google Ventures) 13,https://gvgoogleventures13.vc,https://gvgoogleventures13.vc/apply,,form,"Series B,Series C","Gaming,B2B SaaS,Deep tech","Global,Europe",standard,1-5,"pitch_deck,business_plan",Generated sample data for testing
Index Ventures 14,https://indexventures14.io,https://indexventures14.io/apply,apply@indexventures14.io,email,"Series A,Seed","AI/ML,Healthtech,Gaming","Global,North America",simple,21+,"financial_projections,pitch_deck",Generated sample data for testing
Insight Partners 14,https://insightpartners14.io,https://insightpartners14.io/apply,,form,"Series C,Seed","AI/ML,E-commerce,Marketplace","EMEA,Asia",standard,21+,"video,business_plan",Generated sample data for testing
DST Global 14,https://dstglobal14.com,https://dstglobal14.com/apply,,email,"Series C,Series A","E-commerce,Gaming,Web3","Asia,EMEA",comprehensive,1-5,"pitch_deck,financial_projections",
Accel Partners 21,https://accelpartners21.io,https://accelpartners21.io/apply,apply@accelpartners21.io,form,"Pre-seed,Series C","B2B SaaS,Fintech,Consumer","Europe,North America",simple,1-5,"pitch_deck,video",
Bessemer Venture Partners 17,https://bessemerventurepartn.capital,https://bessemerventurepartn.capital/apply,,email,"Series C,Seed","Climate tech,Fintech,AI/ML","Global,Europe",simple,1-5,"business_plan,pitch_deck",
Benchmark Capital 14,https://benchmarkcapital14.co,https://benchmarkcapital14.co/apply,,other,"Series B,Series A","Climate tech,E-commerce,AI/ML","North America,Europe",standard,6-10,"legal_documents,business_plan",Generated sample data for testing
Vista Equity Partners 20,https://vistaequitypartners2.co,https://vistaequitypartners2.co/apply,apply@vistaequitypartners2.co,email,"Series B,Pre-seed","AI/ML,B2B SaaS,Climate tech","Europe,Global",simple,11-20,"video,business_plan",Generated sample data for testing
Kleiner Perkins 14,https://kleinerperkins14.io,https://kleinerperkins14.io/apply,apply@kleinerperkins14.io,form,"Series B,Seed","AI/ML,Developer tools,Climate tech","North America,Europe",standard,6-10,"business_plan,video",
Index Ventures 15,https://indexventures15.vc,https://indexventures15.vc/apply,apply@indexventures15.vc,email,"Seed,Series A","AI/ML,B2B SaaS,Deep tech","Asia,Europe",simple,1-5,"pitch_deck,video",Generated sample data for testing
Insight Partners 15,https://insightpartners15.vc,https://insightpartners15.vc/apply,apply@insightpartners15.vc,other,"Series B,Series A","B2B SaaS,Consumer,Climate tech","Asia,North America",simple,21+,"financial_projections,traction_data",
Advent International 14,https://adventinternational1.io,https://adventinternational1.io/apply,apply@adventinternational1.io,other,"Series A,Series B","B2B SaaS,E-commerce,Deep tech","Asia,Global",comprehensive,21+,"business_plan,pitch_deck",Generated sample data for testing
